fold,target,y_true,y_pred,lambda,norm_mix,norm_int,ratio
2,IP vs SHE (eV),1.8785680532455444,1.9297723770141602,0.04780721291899681,0.804029643535614,11.461745262145996,14.255376815795898
2,IP vs SHE (eV),1.8759474754333496,1.9297723770141602,0.04780721291899681,0.804029643535614,11.461745262145996,14.255376815795898
2,IP vs SHE (eV),1.8736441135406494,1.9297723770141602,0.04780721291899681,0.804029643535614,11.461745262145996,14.255376815795898
2,IP vs SHE (eV),1.6140400171279907,2.0557785034179688,0.06462638825178146,0.4570283889770508,0.6592748761177063,1.442525029182434
2,IP vs SHE (eV),1.5709418058395386,2.0557785034179688,0.06462638825178146,0.4570283889770508,0.6592748761177063,1.442525029182434
2,IP vs SHE (eV),1.6002707481384277,2.0557785034179688,0.06462638825178146,0.4570283889770508,0.6592748761177063,1.442525029182434
2,IP vs SHE (eV),0.6077341437339783,0.5202316045761108,0.06255625188350677,0.236411452293396,1.1431373357772827,4.835371971130371
2,IP vs SHE (eV),0.35775160789489746,0.5202316045761108,0.06255625188350677,0.236411452293396,1.1431373357772827,4.835371971130371
2,IP vs SHE (eV),0.536236584186554,0.5202316045761108,0.06255625188350677,0.236411452293396,1.1431373357772827,4.835371971130371
2,IP vs SHE (eV),0.7861052751541138,1.2718017101287842,0.05886082723736763,0.258645623922348,0.6241339445114136,2.4130852222442627
2,IP vs SHE (eV),0.7426342368125916,1.2718017101287842,0.05886082723736763,0.258645623922348,0.6241339445114136,2.4130852222442627
2,IP vs SHE (eV),0.7814188003540039,1.2718017101287842,0.05886082723736763,0.258645623922348,0.6241339445114136,2.4130852222442627
2,IP vs SHE (eV),0.2805354595184326,0.14272728562355042,0.07004421949386597,0.3891884684562683,1.482074499130249,3.808115243911743
2,IP vs SHE (eV),-0.003462793305516243,0.14272728562355042,0.07004421949386597,0.3891884684562683,1.482074499130249,3.808115243911743
2,IP vs SHE (eV),0.18724511563777924,0.14272728562355042,0.07004421949386597,0.3891884684562683,1.482074499130249,3.808115243911743
2,IP vs SHE (eV),-1.0202033519744873,-0.904330313205719,0.07413726300001144,0.543133556842804,3.49749755859375,6.439479827880859
2,IP vs SHE (eV),-1.3942527770996094,-0.904330313205719,0.07413726300001144,0.543133556842804,3.49749755859375,6.439479827880859
2,IP vs SHE (eV),-1.1367664337158203,-0.904330313205719,0.07413726300001144,0.543133556842804,3.49749755859375,6.439479827880859
2,IP vs SHE (eV),0.2608553469181061,1.1175426244735718,0.07263359427452087,0.6389016509056091,1.3497374057769775,2.1125903129577637
2,IP vs SHE (eV),0.28890588879585266,1.1175426244735718,0.07263359427452087,0.6389016509056091,1.3497374057769775,2.1125903129577637
2,IP vs SHE (eV),0.23604336380958557,1.1175426244735718,0.07263359427452087,0.6389016509056091,1.3497374057769775,2.1125903129577637
2,IP vs SHE (eV),-0.25860610604286194,-0.5417805314064026,0.06461409479379654,0.25043365359306335,1.7459533214569092,6.971720218658447
2,IP vs SHE (eV),-1.2572376728057861,-0.5417805314064026,0.06461409479379654,0.25043365359306335,1.7459533214569092,6.971720218658447
2,IP vs SHE (eV),-0.7022925019264221,-0.5417805314064026,0.06461409479379654,0.25043365359306335,1.7459533214569092,6.971720218658447
2,IP vs SHE (eV),1.6979786157608032,2.3459014892578125,0.060663480311632156,0.43656742572784424,0.7162003517150879,1.640526294708252
2,IP vs SHE (eV),1.6983901262283325,2.3459014892578125,0.060663480311632156,0.43656742572784424,0.7162003517150879,1.640526294708252
2,IP vs SHE (eV),1.7015303373336792,2.3459014892578125,0.060663480311632156,0.43656742572784424,0.7162003517150879,1.640526294708252
2,IP vs SHE (eV),2.024243116378784,1.9516810178756714,0.0643032118678093,0.40925902128219604,0.61881023645401,1.5120258331298828
2,IP vs SHE (eV),1.8739213943481445,1.9516810178756714,0.0643032118678093,0.40925902128219604,0.61881023645401,1.5120258331298828
2,IP vs SHE (eV),1.9499248266220093,1.9516810178756714,0.0643032118678093,0.40925902128219604,0.61881023645401,1.5120258331298828
2,IP vs SHE (eV),1.871317744255066,2.1021625995635986,0.060782305896282196,0.4995047450065613,0.8999251127243042,1.8016347885131836
2,IP vs SHE (eV),1.7773667573928833,2.1021625995635986,0.060782305896282196,0.4995047450065613,0.8999251127243042,1.8016347885131836
2,IP vs SHE (eV),1.8321490287780762,2.1021625995635986,0.060782305896282196,0.4995047450065613,0.8999251127243042,1.8016347885131836
2,IP vs SHE (eV),0.33332666754722595,1.4391931295394897,0.060380153357982635,0.26336658000946045,0.7768803834915161,2.9498062133789062
2,IP vs SHE (eV),0.028045134618878365,1.4391931295394897,0.060380153357982635,0.26336658000946045,0.7768803834915161,2.9498062133789062
2,IP vs SHE (eV),0.19263295829296112,1.4391931295394897,0.060380153357982635,0.26336658000946045,0.7768803834915161,2.9498062133789062
2,IP vs SHE (eV),1.3385571241378784,1.262186884880066,0.06289403885602951,0.3000948429107666,0.9129330515861511,3.0421483516693115
2,IP vs SHE (eV),1.3843368291854858,1.262186884880066,0.06289403885602951,0.3000948429107666,0.9129330515861511,3.0421483516693115
2,IP vs SHE (eV),1.3705503940582275,1.262186884880066,0.06289403885602951,0.3000948429107666,0.9129330515861511,3.0421483516693115
2,IP vs SHE (eV),2.1357405185699463,1.8222225904464722,0.07315240055322647,0.6141071319580078,1.0349563360214233,1.6853026151657104
2,IP vs SHE (eV),2.00467586517334,1.8222225904464722,0.07315240055322647,0.6141071319580078,1.0349563360214233,1.6853026151657104
2,IP vs SHE (eV),2.092414617538452,1.8222225904464722,0.07315240055322647,0.6141071319580078,1.0349563360214233,1.6853026151657104
2,IP vs SHE (eV),1.8781707286834717,2.1070783138275146,0.06092046573758125,0.35088133811950684,0.6070483326911926,1.730067253112793
2,IP vs SHE (eV),1.8677598237991333,2.1070783138275146,0.06092046573758125,0.35088133811950684,0.6070483326911926,1.730067253112793
2,IP vs SHE (eV),1.8875278234481812,2.1070783138275146,0.06092046573758125,0.35088133811950684,0.6070483326911926,1.730067253112793
2,IP vs SHE (eV),1.595620036125183,1.5623177289962769,0.061876747757196426,0.37687212228775024,0.6297951340675354,1.671110987663269
2,IP vs SHE (eV),1.6689101457595825,1.5623177289962769,0.061876747757196426,0.37687212228775024,0.6297951340675354,1.671110987663269
2,IP vs SHE (eV),1.602964997291565,1.5623177289962769,0.061876747757196426,0.37687212228775024,0.6297951340675354,1.671110987663269
2,IP vs SHE (eV),-0.2228059321641922,0.1465502679347992,0.07336337864398956,0.5346184372901917,2.4001197814941406,4.489407062530518
2,IP vs SHE (eV),-0.21380120515823364,0.1465502679347992,0.07336337864398956,0.5346184372901917,2.4001197814941406,4.489407062530518
2,IP vs SHE (eV),-0.21084018051624298,0.1465502679347992,0.07336337864398956,0.5346184372901917,2.4001197814941406,4.489407062530518
2,IP vs SHE (eV),0.8086532950401306,1.0717185735702515,0.06596803665161133,0.33425650000572205,0.5310363173484802,1.5887089967727661
2,IP vs SHE (eV),0.690530002117157,1.0717185735702515,0.06596803665161133,0.33425650000572205,0.5310363173484802,1.5887089967727661
2,IP vs SHE (eV),0.7462786436080933,1.0717185735702515,0.06596803665161133,0.33425650000572205,0.5310363173484802,1.5887089967727661
2,IP vs SHE (eV),1.3752267360687256,1.744848608970642,0.06215190514922142,0.3804006576538086,0.6774449348449707,1.780872106552124
