fold,target,y_true,y_pred,lambda,norm_mix,norm_int,ratio
0,EA vs SHE (eV),-2.9526214599609375,-2.8472518920898438,0.05357184261083603,0.19780796766281128,1.3467437028884888,6.808338642120361
0,EA vs SHE (eV),-2.86483097076416,-2.8472518920898438,0.05357184261083603,0.19780796766281128,1.3467437028884888,6.808338642120361
0,EA vs SHE (eV),-2.916003465652466,-2.8472518920898438,0.05357184261083603,0.19780796766281128,1.3467437028884888,6.808338642120361
0,EA vs SHE (eV),-1.8756071329116821,-1.7946527004241943,0.035366129130125046,0.5520206689834595,2.949820041656494,5.343676567077637
0,EA vs SHE (eV),-1.6626354455947876,-1.7946527004241943,0.035366129130125046,0.5520206689834595,2.949820041656494,5.343676567077637
0,EA vs SHE (eV),-1.7843780517578125,-1.7946527004241943,0.035366129130125046,0.5520206689834595,2.949820041656494,5.343676567077637
0,EA vs SHE (eV),-1.823413610458374,-1.8033297061920166,0.041208986192941666,0.45444348454475403,1.861549735069275,4.096328258514404
0,EA vs SHE (eV),-1.7177242040634155,-1.8033297061920166,0.041208986192941666,0.45444348454475403,1.861549735069275,4.096328258514404
0,EA vs SHE (eV),-1.806132197380066,-1.8033297061920166,0.041208986192941666,0.45444348454475403,1.861549735069275,4.096328258514404
0,EA vs SHE (eV),-3.779506206512451,-3.435016632080078,0.06360519677400589,0.4443615674972534,2.1601080894470215,4.861149787902832
0,EA vs SHE (eV),-3.0701353549957275,-3.435016632080078,0.06360519677400589,0.4443615674972534,2.1601080894470215,4.861149787902832
0,EA vs SHE (eV),-3.4564743041992188,-3.435016632080078,0.06360519677400589,0.4443615674972534,2.1601080894470215,4.861149787902832
0,EA vs SHE (eV),-3.618276834487915,-3.422607660293579,0.06901665776968002,0.5349317193031311,2.0539088249206543,3.839571952819824
0,EA vs SHE (eV),-3.070904016494751,-3.422607660293579,0.06901665776968002,0.5349317193031311,2.0539088249206543,3.839571952819824
0,EA vs SHE (eV),-3.3757221698760986,-3.422607660293579,0.06901665776968002,0.5349317193031311,2.0539088249206543,3.839571952819824
0,EA vs SHE (eV),-1.9486132860183716,-2.056325912475586,0.044943902641534805,0.28410473465919495,1.4001027345657349,4.928121566772461
0,EA vs SHE (eV),-1.8860856294631958,-2.056325912475586,0.044943902641534805,0.28410473465919495,1.4001027345657349,4.928121566772461
0,EA vs SHE (eV),-1.916523814201355,-2.056325912475586,0.044943902641534805,0.28410473465919495,1.4001027345657349,4.928121566772461
0,EA vs SHE (eV),-1.9392719268798828,-1.8169834613800049,0.041859082877635956,0.35555073618888855,1.2302528619766235,3.4601330757141113
0,EA vs SHE (eV),-1.889904499053955,-1.8169834613800049,0.041859082877635956,0.35555073618888855,1.2302528619766235,3.4601330757141113
0,EA vs SHE (eV),-1.9167451858520508,-1.8169834613800049,0.041859082877635956,0.35555073618888855,1.2302528619766235,3.4601330757141113
0,EA vs SHE (eV),-3.319582939147949,-3.1894848346710205,0.0580533966422081,0.26760879158973694,1.46028470993042,5.456789016723633
0,EA vs SHE (eV),-2.989168643951416,-3.1894848346710205,0.0580533966422081,0.26760879158973694,1.46028470993042,5.456789016723633
0,EA vs SHE (eV),-3.1691055297851562,-3.1894848346710205,0.0580533966422081,0.26760879158973694,1.46028470993042,5.456789016723633
0,EA vs SHE (eV),-3.43083119392395,-3.2726542949676514,0.060756485909223557,0.34994906187057495,1.5809663534164429,4.517704010009766
0,EA vs SHE (eV),-3.0436010360717773,-3.2726542949676514,0.060756485909223557,0.34994906187057495,1.5809663534164429,4.517704010009766
0,EA vs SHE (eV),-3.251607894897461,-3.2726542949676514,0.060756485909223557,0.34994906187057495,1.5809663534164429,4.517704010009766
0,EA vs SHE (eV),-3.704651117324829,-3.3356287479400635,0.06175929680466652,0.3819648027420044,1.879631757736206,4.920955181121826
0,EA vs SHE (eV),-3.116185426712036,-3.3356287479400635,0.06175929680466652,0.3819648027420044,1.879631757736206,4.920955181121826
0,EA vs SHE (eV),-3.398775100708008,-3.3356287479400635,0.06175929680466652,0.3819648027420044,1.879631757736206,4.920955181121826
0,EA vs SHE (eV),-2.73197603225708,-2.7616796493530273,0.05739542841911316,0.30317965149879456,1.2553956508636475,4.1407647132873535
0,EA vs SHE (eV),-2.6790504455566406,-2.7616796493530273,0.05739542841911316,0.30317965149879456,1.2553956508636475,4.1407647132873535
0,EA vs SHE (eV),-2.707658529281616,-2.7616796493530273,0.05739542841911316,0.30317965149879456,1.2553956508636475,4.1407647132873535
0,EA vs SHE (eV),-3.0111069679260254,-2.90925669670105,0.057714782655239105,0.2748699486255646,1.2539923191070557,4.562129497528076
0,EA vs SHE (eV),-2.8144121170043945,-2.90925669670105,0.057714782655239105,0.2748699486255646,1.2539923191070557,4.562129497528076
0,EA vs SHE (eV),-2.9142496585845947,-2.90925669670105,0.057714782655239105,0.2748699486255646,1.2539923191070557,4.562129497528076
0,EA vs SHE (eV),-1.3242160081863403,-1.613778829574585,0.03309407830238342,0.5478872060775757,2.2768726348876953,4.15573263168335
0,EA vs SHE (eV),-1.1125644445419312,-1.613778829574585,0.03309407830238342,0.5478872060775757,2.2768726348876953,4.15573263168335
0,EA vs SHE (eV),-1.2844642400741577,-1.613778829574585,0.03309407830238342,0.5478872060775757,2.2768726348876953,4.15573263168335
0,EA vs SHE (eV),-3.0926549434661865,-3.0566329956054688,0.05678671970963478,0.252980500459671,1.1879178285598755,4.6956892013549805
0,EA vs SHE (eV),-2.958752155303955,-3.0566329956054688,0.05678671970963478,0.252980500459671,1.1879178285598755,4.6956892013549805
0,EA vs SHE (eV),-3.0543198585510254,-3.0566329956054688,0.05678671970963478,0.252980500459671,1.1879178285598755,4.6956892013549805
0,EA vs SHE (eV),-3.0954878330230713,-3.0219125747680664,0.058386240154504776,0.3678976595401764,1.482628583908081,4.030002593994141
0,EA vs SHE (eV),-2.996732473373413,-3.0219125747680664,0.058386240154504776,0.3678976595401764,1.482628583908081,4.030002593994141
0,EA vs SHE (eV),-3.0126259326934814,-3.0219125747680664,0.058386240154504776,0.3678976595401764,1.482628583908081,4.030002593994141
