fold,target,y_true,y_pred,lambda,norm_mix,norm_int,ratio
2,EA vs SHE (eV),0.9024379849433899,0.8035910725593567,0.053292110562324524,0.28932905197143555,0.5897320508956909,2.0382745265960693
2,EA vs SHE (eV),0.8991464376449585,0.8035910725593567,0.053292110562324524,0.28932905197143555,0.5897320508956909,2.0382745265960693
2,EA vs SHE (eV),0.8906769752502441,0.8035910725593567,0.053292110562324524,0.28932905197143555,0.5897320508956909,2.0382745265960693
2,EA vs SHE (eV),1.0506672859191895,0.8487337231636047,0.05221778154373169,0.26317429542541504,0.6248063445091248,2.3741161823272705
2,EA vs SHE (eV),1.2294405698776245,0.8487337231636047,0.05221778154373169,0.26317429542541504,0.6248063445091248,2.3741161823272705
2,EA vs SHE (eV),1.0448708534240723,0.8487337231636047,0.05221778154373169,0.26317429542541504,0.6248063445091248,2.3741161823272705
2,EA vs SHE (eV),0.3542257845401764,0.5320942401885986,0.05581456050276756,0.21170537173748016,0.6048800945281982,2.8571786880493164
2,EA vs SHE (eV),0.25559791922569275,0.5320942401885986,0.05581456050276756,0.21170537173748016,0.6048800945281982,2.8571786880493164
2,EA vs SHE (eV),0.3125079870223999,0.5320942401885986,0.05581456050276756,0.21170537173748016,0.6048800945281982,2.8571786880493164
2,EA vs SHE (eV),-0.4862922728061676,-0.47681841254234314,0.0629810094833374,0.1452530473470688,0.4582151770591736,3.154599189758301
2,EA vs SHE (eV),-0.22744593024253845,-0.47681841254234314,0.0629810094833374,0.1452530473470688,0.4582151770591736,3.154599189758301
2,EA vs SHE (eV),-0.37334510684013367,-0.47681841254234314,0.0629810094833374,0.1452530473470688,0.4582151770591736,3.154599189758301
2,EA vs SHE (eV),0.5498193502426147,0.28637558221817017,0.06020032614469528,0.16996677219867706,0.6909536123275757,4.065227031707764
2,EA vs SHE (eV),0.49846306443214417,0.28637558221817017,0.06020032614469528,0.16996677219867706,0.6909536123275757,4.065227031707764
2,EA vs SHE (eV),0.5646886229515076,0.28637558221817017,0.06020032614469528,0.16996677219867706,0.6909536123275757,4.065227031707764
2,EA vs SHE (eV),-1.0193119049072266,-0.6476895809173584,0.06194804608821869,0.11915811896324158,0.5121889114379883,4.298396587371826
2,EA vs SHE (eV),-0.39786437153816223,-0.6476895809173584,0.06194804608821869,0.11915811896324158,0.5121889114379883,4.298396587371826
2,EA vs SHE (eV),-0.753225564956665,-0.6476895809173584,0.06194804608821869,0.11915811896324158,0.5121889114379883,4.298396587371826
2,EA vs SHE (eV),-0.17355778813362122,-1.665294885635376,0.0682687759399414,0.18212659657001495,1.7418805360794067,9.564118385314941
2,EA vs SHE (eV),-0.08529772609472275,-1.665294885635376,0.0682687759399414,0.18212659657001495,1.7418805360794067,9.564118385314941
2,EA vs SHE (eV),-0.14726418256759644,-1.665294885635376,0.0682687759399414,0.18212659657001495,1.7418805360794067,9.564118385314941
2,EA vs SHE (eV),-0.8715404868125916,-0.8510845899581909,0.06222056970000267,0.16220252215862274,0.8323606252670288,5.131612777709961
2,EA vs SHE (eV),-0.3226858973503113,-0.8510845899581909,0.06222056970000267,0.16220252215862274,0.8323606252670288,5.131612777709961
2,EA vs SHE (eV),-0.5749738216400146,-0.8510845899581909,0.06222056970000267,0.16220252215862274,0.8323606252670288,5.131612777709961
