test/mae,test/rmse,test/r2,split,target
4.395007913160498e-09,5.6593054686970845e-09,0.5430605411529541,0,Li Diffusivity
4.604169046018569e-09,5.9049978240466325e-09,0.4535770118236542,1,Li Diffusivity
4.200777059537586e-09,5.379665157789759e-09,0.5867099165916443,2,Li Diffusivity
4.415163790127963e-09,5.773509226258966e-09,0.5006920099258423,3,Li Diffusivity
4.404161924043137e-09,5.9126246121365975e-09,0.5118699073791504,4,Li Diffusivity
2.792624131942034e-09,3.895438194234657e-09,0.8859328627586365,0,Poly Diffusivity
3.2418616680018886e-09,4.593568192490238e-09,0.8267308473587036,1,Poly Diffusivity
3.279141402856567e-09,4.525531505095159e-09,0.8588113784790039,2,Poly Diffusivity
3.460968178714552e-09,4.750848603407576e-09,0.8138656616210938,3,Poly Diffusivity
2.943744581429541e-09,4.2344541206773564e-09,0.8531595468521118,4,Poly Diffusivity
1.5399693438666873e-05,2.0715569917229004e-05,0.6392263770103455,0,Conductivity
1.6707816030248068e-05,2.223465162387583e-05,0.5836681127548218,1,Conductivity
1.631777558941394e-05,2.2151214579935186e-05,0.6505208015441895,2,Conductivity
1.631813938729465e-05,2.2349859136738814e-05,0.592080295085907,3,Conductivity
1.6307434634654783e-05,2.3051428797771223e-05,0.5723618865013123,4,Conductivity
6.0984262084673454e-09,8.256351158308917e-09,0.6966384053230286,0,TFSI Diffusivity
6.331517976576606e-09,8.673434415129577e-09,0.6573955416679382,1,TFSI Diffusivity
6.536396313094883e-09,8.77196448811901e-09,0.6937273144721985,2,TFSI Diffusivity
6.736697422127236e-09,9.066187800499392e-09,0.6004571914672852,3,TFSI Diffusivity
6.607038915973362e-09,9.317905558248183e-09,0.6471308469772339,4,TFSI Diffusivity
0.1647165566682815,0.2147697508335113,0.3599646091461181,0,Transference Number
0.1706923395395279,0.22732874751091,0.3886919021606445,1,Transference Number
0.170658066868782,0.2264617681503296,0.357673704624176,2,Transference Number
0.1727345287799835,0.2353572100400924,0.3978373408317566,3,Transference Number
0.1682281643152237,0.2273105531930923,0.2937124669551849,4,Transference Number
